Date,Day,Rounds Played,dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2024-01-01,Monday,53,1704088800,2024-01-01 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.88,,49.12,51.96,51.98,52.99,1021,,,87,1.01,196,1.99,,,,,8,800,Clear,sky is clear,01n
2024-01-02,Tuesday,67,1704175200,2024-01-02 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.94,,33.94,46.4,46.98,48.97,1024,,,56,5.99,318,10,,,,,0,800,Clear,sky is clear,01n
2024-01-03,Wednesday,14,1704261600,2024-01-03 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.25,,42.35,44.38,46.98,48.97,1019,,,83,5.99,316,10,,,,,71,803,Clouds,broken clouds,04n
2024-01-04,Thursday,101,1704348000,2024-01-04 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.08,,38.17,46.38,44.98,47.98,1020,,,71,3,66,8.01,,,,,0,800,Clear,sky is clear,01n
2024-01-05,Friday,43,1704434400,2024-01-05 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,44.42,,37.35,40.46,43.99,46.98,1019,,,76,7,114,8.99,,,,,0,800,Clear,sky is clear,01n
2024-01-06,Saturday,113,1704520800,2024-01-06 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,59.81,,56.88,59.72,57.97,59.99,1007,,,90,15.01,327,21.99,,,,,93,804,Clouds,overcast clouds,04n
2024-01-07,Sunday,78,1704607200,2024-01-07 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.24,,41.38,46.24,44.98,47.98,1019,,,83,1.99,9,5.99,,,,,92,804,Clouds,overcast clouds,04n
2024-01-08,Monday,3,1704693600,2024-01-08 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.97,,42.64,49.21,49.98,50.99,1020,,,73,4,137,8.01,,,,,100,804,Clouds,overcast clouds,04n
2024-01-09,Tuesday,27,1704780000,2024-01-09 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,74.46,,70,75.65,68.99,74.98,1001,,,86,17,195,28.99,0.25,,,,99,500,Rain,light rain,10n
2024-01-10,Wednesday,46,1704866400,2024-01-10 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,44.22,,30.96,42.19,40.98,45.99,1013,,,59,4,268,8.01,,,,,0,800,Clear,sky is clear,01n
2024-01-11,Thursday,87,1704952800,2024-01-11 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.95,,44.01,49.37,48.97,50.99,1013,,,77,4,141,5.99,,,,,35,802,Clouds,scattered clouds,03n
2024-01-12,Friday,43,1705039200,2024-01-12 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,66.81,,61.83,67.14,63.99,66.97,1007,,,84,11.01,156,18.99,,,,,100,804,Clouds,overcast clouds,04n
2024-01-13,Saturday,116,1705125600,2024-01-13 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.96,,23.2,42.26,44.98,46.98,1015,,,37,10,333,21.99,,,,,42,802,Clouds,scattered clouds,03n
2024-01-14,Sunday,157,1705212000,2024-01-14 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.28,,33.91,42.28,41.99,45.99,1021,,,72,2.06,224,,,,,,87,804,Clouds,overcast clouds,04n
2024-01-15,Monday,74,1705298400,2024-01-15 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.69,,44.38,50.13,50.99,55.98,1017,,,76,3,38,8.01,,,,,1,800,Clear,sky is clear,01n
2024-01-16,Tuesday,0,1705384800,2024-01-16 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,37.8,,33.71,28.4,35.98,37.98,1017,,,85,17,354,28.99,0.25,,,,100,500,Rain,light rain,10n
2024-01-17,Wednesday,7,1705471200,2024-01-17 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,27.95,,16.16,19.9,25.99,27.99,1028,,,57,8.01,155,11.01,,,,,74,803,Clouds,broken clouds,04n
2024-01-18,Thursday,56,1705557600,2024-01-18 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,38.05,,28.22,32.79,33.98,38.98,1022,,,66,7,96,11.99,,,,,64,803,Clouds,broken clouds,04n
2024-01-19,Friday,87,1705644000,2024-01-19 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,63.66,,61.9,64.15,60.98,63.99,1016,,,94,5.01,270,8.99,0.37,,,,100,500,Rain,light rain,10n
2024-01-20,Saturday,61,1705730400,2024-01-20 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,39.94,,26.28,35.69,37.98,39.97,1028,,,56,5.99,27,15.01,,,,,0,800,Clear,sky is clear,01n
2024-01-21,Sunday,50,1705816800,2024-01-21 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,35.94,,15.46,30.25,33.98,35.98,1032,,,39,7,43,13,,,,,100,804,Clouds,overcast clouds,04n
2024-01-22,Monday,52,1705903200,2024-01-22 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.46,,32.58,42.73,44.98,49.1,1028,,,56,10.49,92,26.44,,,,,100,804,Clouds,overcast clouds,04n
2024-01-23,Tuesday,32,1705989600,2024-01-23 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,61.12,,57.24,61.03,57.97,62.69,1021,,,87,10.65,119,26.42,,1,,,100,500,Rain,light rain,10n
2024-01-24,Wednesday,28,1706076000,2024-01-24 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.48,,64.13,68.11,62.98,67.98,1017,,,89,10,139,20,0.25,,,,100,500,Rain,light rain,10n
2024-01-25,Thursday,3,1706162400,2024-01-25 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,69.87,,68.07,70.97,68.99,69.98,1016,,,94,4,168,10,,,,,100,804,Clouds,overcast clouds,04n
2024-01-26,Friday,14,1706248800,2024-01-26 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.17,,64.15,67.82,61.99,67.98,1016,,,90,7.16,165,18.39,0.42,,,,100,500,Rain,light rain,10n
2024-01-27,Saturday,23,1706335200,2024-01-27 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,60.57,,57,60.46,59.99,63.99,1014,,,88,4,179,11.01,,1,,,86,500,Rain,light rain,10n
2024-01-28,Sunday,102,1706421600,2024-01-28 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.42,,45.79,50.07,50.99,53.98,1019,,,81,8.99,339,11.99,,,,,0,800,Clear,sky is clear,01n
2024-01-29,Monday,79,1706508000,2024-01-29 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.54,,41.67,44.87,42.98,46.98,1026,,,83,4,29,11.99,,,,,0,800,Clear,sky is clear,01n
2024-01-30,Tuesday,74,1706594400,2024-01-30 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.98,,42.39,49.98,49.98,49.98,1024,,,75,1.01,300,1.99,,,,,45,802,Clouds,scattered clouds,03n
2024-01-31,Wednesday,82,1706680800,2024-01-31 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,46.99,51.75,51.98,52.99,1021,,,80,3,261,7,,,,,100,804,Clouds,overcast clouds,04n
2024-02-01,Thursday,79,1706767200,2024-02-01 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.98,,42.13,50.13,51.98,53.98,1023,,,69,4.72,7,4.76,,,,,100,804,Clouds,overcast clouds,04n
2024-02-02,Friday,131,1706853600,2024-02-02 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.66,,50.56,53.87,51.98,54.99,1017,,,86,1.99,166,3,,,,,28,802,Clouds,scattered clouds,03n
2024-02-03,Saturday,47,1706940000,2024-02-03 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,50.88,54.23,53.98,54.99,1013,,,86,1.99,218,3,,,,,100,804,Clouds,overcast clouds,04n
2024-02-04,Sunday,25,1707026400,2024-02-04 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,60.12,,56.86,60.01,58.98,60.98,1000,,,89,4,253,7,1.34,,,,13,501,Rain,moderate rain,10n
2024-02-05,Monday,22,1707112800,2024-02-05 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.37,,48,53.22,52.99,56.98,1002,,,79,5.01,330,11.01,,,,,4,800,Clear,sky is clear,01n
2024-02-06,Tuesday,62,1707199200,2024-02-06 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.84,,41.54,48.02,48.97,54.99,1015,,,73,5.01,8,10,,,,,0,800,Clear,sky is clear,01n
2024-02-07,Wednesday,74,1707285600,2024-02-07 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.98,,44.8,52.41,53.98,57.97,1020,,,71,1.99,150,8.01,,,,,45,802,Clouds,scattered clouds,03n
2024-02-08,Thursday,70,1707372000,2024-02-08 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.58,,47.79,54.36,54.99,58.98,1019,,,75,10,120,15.01,,,,,2,800,Clear,sky is clear,01n
2024-02-09,Friday,83,1707458400,2024-02-09 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,59.43,,53.94,58.93,58.98,61.99,1018,,,82,5.01,143,8.99,,,,,100,804,Clouds,overcast clouds,04n
2024-02-10,Saturday,55,1707544800,2024-02-10 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.24,,56.34,61.97,61.99,64.98,1016,,,81,5.01,127,10,,,,,100,804,Clouds,overcast clouds,04n
2024-02-11,Sunday,57,1707631200,2024-02-11 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.41,,62.4,67.8,66.97,69.98,1011,,,84,7,185,11.01,,1,,,100,500,Rain,light rain,10n
2024-02-12,Monday,61,1707717600,2024-02-12 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,68.4,,64.04,68.97,67.98,70.99,1006,,,86,5.99,191,11.01,,,,,100,804,Clouds,overcast clouds,04n
2024-02-13,Tuesday,0,1707804000,2024-02-13 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.29,,33.19,41.83,45.99,47.98,1017,,,60,8.99,285,18.01,,,,,92,804,Clouds,overcast clouds,04n
2024-02-14,Wednesday,68,1707890400,2024-02-14 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.98,,42.39,47.98,49.98,50.99,1023,,,75,5.37,247,6.29,,,,,98,804,Clouds,overcast clouds,04n
2024-02-15,Thursday,94,1707976800,2024-02-15 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.7,,41.67,48.81,49.98,54.99,1022,,,71,4.27,102,5.17,,,,,100,804,Clouds,overcast clouds,04n
2024-02-16,Friday,38,1708063200,2024-02-16 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.58,,46.35,54.18,54.99,58.98,1019,,,71,3,191,4,,,,,100,804,Clouds,overcast clouds,04n
2024-02-17,Saturday,49,1708149600,2024-02-17 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.42,,55.51,58.19,57.97,60.98,1014,,,90,1.99,314,4,0.25,,,,100,500,Rain,light rain,10n
2024-02-18,Sunday,135,1708236000,2024-02-18 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,41.45,,26.76,35.87,40.98,43.99,1020,,,54,8.99,327,18.01,,,,,100,804,Clouds,overcast clouds,04n
2024-02-19,Monday,76,1708322400,2024-02-19 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.98,,31.32,46.26,46.98,48.97,1022,,,54,3,329,8.01,,,,,0,800,Clear,sky is clear,01n
2024-02-20,Tuesday,63,1708408800,2024-02-20 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.98,,37.94,47.98,47.98,47.98,1025,,,68,1.01,227,1.99,,,,,0,800,Clear,sky is clear,01n
2024-02-21,Wednesday,88,1708495200,2024-02-21 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.73,,47.07,50.54,50.99,55.98,1025,,,84,3,192,4,,,,,0,800,Clear,sky is clear,01n
2024-02-22,Thursday,90,1708581600,2024-02-22 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.42,,48.69,54.32,54.99,57.97,1018,,,78,3,167,8.01,,,,,5,800,Clear,sky is clear,01n
2024-02-23,Friday,120,1708668000,2024-02-23 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.42,,58.17,62.4,61.99,64.98,1009,,,86,5.01,249,8.99,,1,,,96,500,Rain,light rain,10n
2024-02-24,Saturday,207,1708754400,2024-02-24 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.77,,37.99,52.43,53.98,62.98,1016,,,53,4,296,7,,,,,95,804,Clouds,overcast clouds,04n
2024-02-25,Sunday,161,1708840800,2024-02-25 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,56.98,,48.79,55.87,56.98,57.97,1021,,,74,1.01,79,1.99,,,,,0,800,Clear,sky is clear,01n
2024-02-26,Monday,92,1708927200,2024-02-26 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,56.41,,49.3,55.36,55.98,58.98,1019,,,77,1.99,167,4,,,,,0,800,Clear,sky is clear,01n
2024-02-27,Tuesday,81,1709013600,2024-02-27 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,63.57,,58.66,63.57,62.98,66.97,1014,,,84,5.99,176,11.99,,,,,95,804,Clouds,overcast clouds,04n
2024-02-28,Wednesday,93,1709100000,2024-02-28 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.57,,61.54,67.84,66.97,70.99,1012,,,81,10,207,15.99,,,,,100,804,Clouds,overcast clouds,04n
2024-02-29,Thursday,82,1709186400,2024-02-29 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.27,,35.58,54.77,56.98,58.98,1024,,,44,14,354,21.99,,,,,100,804,Clouds,overcast clouds,04n
2024-03-01,Friday,36,1709272800,2024-03-01 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,56.37,,51.93,55.71,53.11,59.45,1020,,,85,9.62,31,20.6,,1,,,100,500,Rain,light rain,10n
2024-03-02,Saturday,154,1709359200,2024-03-02 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.96,,56.03,58.78,57.97,58.98,1018,,,90,4,72,8.99,,,,,79,803,Clouds,broken clouds,04n
2024-03-03,Sunday,154,1709445600,2024-03-03 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,61.41,,57.51,61.34,60.98,63.99,1017,,,87,5.01,125,8.99,,,,,80,803,Clouds,broken clouds,04n
2024-03-04,Monday,20,1709532000,2024-03-04 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,66.42,,62.1,66.79,65.98,68.99,1015,,,86,8.99,85,14,,,,,21,801,Clouds,few clouds,02n
2024-03-05,Tuesday,3,1709618400,2024-03-05 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.21,,64.49,67.91,66.72,67.98,1012,,,91,8.72,105,17.02,,,,,100,804,Clouds,overcast clouds,04n
