dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1641452400,2022-01-06 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,63.99,,61.92,64.45,58.98,63.99,1011,,,93,7.63,157,,,,,,24,801,Clouds,few clouds,02n
1641456000,2022-01-06 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.98,,61.52,63.45,57.97,62.98,1011,,,95,7.78,160,,,,,,13,801,Clouds,few clouds,02n
1641459600,2022-01-06 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.98,,61.83,63.48,57.97,62.98,1011,,,96,7.7,166,,,,,,16,801,Clouds,few clouds,02n
1641463200,2022-01-06 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.98,,61.83,63.48,57.97,62.98,1011,,,96,6.49,155,,,,,,16,801,Clouds,few clouds,02n
1641466800,2022-01-06 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.6,,55.89,57.47,57.02,57.97,1013,,,94,6.87,170,,,,,,22,801,Clouds,few clouds,02n
1641470400,2022-01-06 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.98,,61.52,63.45,57.97,62.98,1012,,,95,1.01,212,1.99,,,,,29,802,Clouds,scattered clouds,03n
1641474000,2022-01-06 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,61.99,,60.84,62.4,57.97,61.99,1012,,,96,6.33,193,,,,,,33,802,Clouds,scattered clouds,03d
1641477600,2022-01-06 14:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,61.99,,60.84,62.4,59.99,61.99,1013,,,96,7.56,186,,,,,,18,801,Clouds,few clouds,02d
1641481200,2022-01-06 15:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.98,,61.23,63.39,62.98,65.98,1014,,,94,1.99,305,3,,,,,5,800,Clear,sky is clear,01d
1641484800,2022-01-06 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,64.98,,61.02,65.26,64.98,70.99,1015,,,87,8.79,207,,,,,,26,802,Clouds,scattered clouds,03d
1641488400,2022-01-06 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,66.97,,60.26,67.08,66.97,72.99,1016,,,79,3,138,5.99,,,,,36,802,Clouds,scattered clouds,03d
1641492000,2022-01-06 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.98,,56.71,62.74,62.98,70.99,1016,,,80,1.99,150,4,,,,,62,803,Clouds,broken clouds,04d
1641495600,2022-01-06 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.98,,56.01,62.64,62.98,71.98,1015,,,78,3,200,7,0.11,,,,58,500,Rain,light rain,10d
1641499200,2022-01-06 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,65.98,,47.88,64.72,65.98,72.99,1015,,,52,4,323,13,0.29,,,,64,500,Rain,light rain,10d
1641502800,2022-01-06 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,70.79,,49.59,69.78,65.98,73.33,1015,,,47,3,294,15.01,0.12,,,,50,500,Rain,light rain,10d
1641506400,2022-01-06 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,65.71,,46.06,64.29,62.98,66.49,1016,,,49,5.01,305,14,,,,,42,802,Clouds,scattered clouds,03d
1641510000,2022-01-06 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,59.99,,42.84,58.17,59.99,66.97,1017,,,53,3,312,8.99,0.41,,,,80,500,Rain,light rain,10d
1641513600,2022-01-07 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,62.01,,46.62,60.58,54.99,64.22,1018,,,57,3,295,11.99,,,,,38,802,Clouds,scattered clouds,03n
1641517200,2022-01-07 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.99,,37.18,48.56,50.99,56.98,1019,,,59,5.01,111,15.99,,,,,9,800,Clear,sky is clear,01n
1641520800,2022-01-07 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.98,,35.2,42.89,47.98,54.99,1020,,,61,11.99,78,18.99,,,,,3,800,Clear,sky is clear,01n
1641524400,2022-01-07 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,45.99,,33.31,43.5,45.99,49.98,1021,,,61,5.01,77,13,,,,,1,800,Clear,sky is clear,01n
1641528000,2022-01-07 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,31.5,40.51,43.99,47.98,1021,,,61,5.99,97,10,,,,,0,800,Clear,sky is clear,01n
1641531600,2022-01-07 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,41.99,,30.52,38.8,41.99,45.99,1022,,,63,5.01,82,15.99,,,,,0,800,Clear,sky is clear,01n
1641535200,2022-01-07 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.53,,41.65,43,44.98,47.61,1020,,,83,7,99,15.01,,,,,0,800,Clear,sky is clear,01n
1641538800,2022-01-07 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,45.46,,40.3,42.89,43.99,46.53,1020,,,82,5.01,88,18.01,,,,,0,800,Clear,sky is clear,01n
1641542400,2022-01-07 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,44.83,,39.69,40.48,42.98,46.02,1020,,,82,8.01,112,17,,,,,0,800,Clear,sky is clear,01n
1641546000,2022-01-07 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,44.89,,40.05,42.96,42.98,46.22,1021,,,83,4,103,11.01,,,,,0,800,Clear,sky is clear,01n
1641549600,2022-01-07 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.44,,37.35,36.27,41.99,43.21,1021,,,82,11.01,91,14,,,,,69,803,Clouds,broken clouds,04n
1641553200,2022-01-07 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.33,,37.54,40.01,40.98,43.43,1022,,,83,4,115,11.01,,,,,28,802,Clouds,scattered clouds,03n
1641556800,2022-01-07 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.12,,37.02,39.76,39.97,43.57,1022,,,82,4,114,10,,,,,10,800,Clear,sky is clear,01n
1641560400,2022-01-07 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.06,,36.66,38.21,39.97,43.57,1023,,,81,5.99,48,14,,,,,4,800,Clear,sky is clear,01d
1641564000,2022-01-07 14:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,37.98,,34.18,33.35,37.98,39.97,1024,,,86,5.99,98,8.99,,,,,0,800,Clear,sky is clear,01d
1641567600,2022-01-07 15:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,44.64,,38.21,42.67,40.98,46.9,1025,,,78,4,91,13,,,,,0,800,Clear,sky is clear,01d
1641571200,2022-01-07 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.02,,40.21,43.54,41.99,48.31,1025,,,80,5.01,96,13,,,,,1,800,Clear,sky is clear,01d
1641574800,2022-01-07 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.43,,41.58,45.9,43.99,49.26,1025,,,80,4,277,11.01,,,,,0,800,Clear,sky is clear,01d
1641578400,2022-01-07 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.05,,43.16,47.77,44.98,50.97,1024,,,80,4,124,8.99,,,,,1,800,Clear,sky is clear,01d
1641582000,2022-01-07 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.08,,39.34,48.9,50.43,51.84,1024,,,64,7.56,80,,,,,,0,800,Clear,sky is clear,01d
1641585600,2022-01-07 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52,,39.81,49.86,51.51,52.63,1023,,,63,7,82,,,,,,2,800,Clear,sky is clear,01d
1641589200,2022-01-07 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.84,,40.21,50.74,52.39,53.42,1023,,,62,6.73,72,,,,,,4,800,Clear,sky is clear,01d
1641592800,2022-01-07 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.02,,41.02,50.02,51.48,52.66,1024,,,66,5.12,77,,,,,,19,801,Clouds,few clouds,02d
1641596400,2022-01-07 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.98,,44.38,49.98,48.97,49.98,1021,,,81,1.01,234,4,,,,,27,802,Clouds,scattered clouds,03d
1641600000,2022-01-08 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.98,,44.71,49.98,48.97,49.98,1020,,,82,1.01,265,5.99,,,,,66,803,Clouds,broken clouds,04n
1641603600,2022-01-08 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.98,,44.71,49.98,49.98,49.98,1020,,,82,1.99,203,4,,,,,81,803,Clouds,broken clouds,04n
1641607200,2022-01-08 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.98,,45.03,49.98,49.98,49.98,1021,,,83,1.99,282,3,,,,,90,804,Clouds,overcast clouds,04n
1641610800,2022-01-08 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.98,,45.34,49.66,49.98,50.99,1020,,,84,3,239,5.99,,,,,99,804,Clouds,overcast clouds,04n
1641614400,2022-01-08 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.99,,46.02,49.69,50.99,51.98,1020,,,83,1.99,265,7,,,,,100,804,Clouds,overcast clouds,04n
1641618000,2022-01-08 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,50.99,,46.33,49.73,50.99,52.99,1020,,,84,3,131,7,,,,,99,804,Clouds,overcast clouds,04n
1641621600,2022-01-08 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.98,,48.24,50.97,51.98,53.98,1019,,,87,1.99,196,5.99,,,,,94,804,Clouds,overcast clouds,04n
1641625200,2022-01-08 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,50.43,52.27,52.99,54.99,1018,,,91,5.01,324,7,,,,,90,804,Clouds,overcast clouds,04n
1641628800,2022-01-08 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.98,,52.29,53.49,53.98,54.99,1018,,,94,4,133,5.99,,,,,82,803,Clouds,broken clouds,04n
1641632400,2022-01-08 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,53.58,54.64,54.99,54.99,1018,,,95,1.99,170,7,,,,,88,804,Clouds,overcast clouds,04n
1641636000,2022-01-08 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.98,,54.57,55.74,54.99,55.98,1017,,,95,3,290,4,,,,,87,804,Clouds,overcast clouds,04n
1641639600,2022-01-08 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,56.98,,55.56,56.84,55.98,56.98,1017,,,95,1.99,241,4,,,,,85,804,Clouds,overcast clouds,04n
1641643200,2022-01-08 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.97,,56.55,57.94,55.98,57.97,1017,,,95,1.01,263,8.01,,,,,97,804,Clouds,overcast clouds,04n
1641646800,2022-01-08 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,58.98,,57.56,59.05,55.98,58.98,1017,,,95,1.99,246,7,,,,,95,804,Clouds,overcast clouds,04d
1641650400,2022-01-08 14:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,59.99,,58.26,60.12,54.99,59.99,1017,,,94,1.99,143,8.99,,,,,90,804,Clouds,overcast clouds,04d
1641654000,2022-01-08 15:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,61.99,,60.24,62.31,56.98,61.99,1017,,,94,1.99,269,14,,,,,96,804,Clouds,overcast clouds,04d
1641657600,2022-01-08 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,64.56,,62.49,65.08,63.43,66.06,1018,,,93,13.4,98,,1.02,,,,100,501,Rain,moderate rain,10d
1641661200,2022-01-08 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,65.61,,63.54,66.24,64.44,66.97,1017,,,93,14.18,106,,0.51,,,,100,500,Rain,light rain,10d
1641664800,2022-01-08 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,66.29,,64.2,66.99,64.71,70.99,1016,,,93,1.01,157,4,0.51,,,,100,500,Rain,light rain,10d
1641668400,2022-01-08 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,74.98,,72.82,76.55,63.99,74.98,1014,,,93,5.01,160,14,1.31,,,,100,501,Rain,moderate rain,10d
1641672000,2022-01-08 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,77.99,,73.11,79.48,66.97,77.99,1014,,,85,3,289,10,1.23,,,,100,501,Rain,moderate rain,10d
1641675600,2022-01-08 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,75.97,,71.82,77.36,65.98,75.97,1013,,,87,5.01,248,7,0.16,,,,100,500,Rain,light rain,10d
1641679200,2022-01-08 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,75.97,,72.5,77.45,65.98,75.97,1014,,,89,3,220,11.01,,,,,99,804,Clouds,overcast clouds,04d
1641682800,2022-01-08 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,73.98,,71.19,75.34,64.98,73.98,1014,,,91,3,262,5.99,,,,,88,804,Clouds,overcast clouds,04d
1641686400,2022-01-09 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,72.99,,70.84,74.35,64.98,72.99,1015,,,93,1.99,246,5.99,,,,,99,804,Clouds,overcast clouds,04n
1641690000,2022-01-09 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,72.99,,70.84,74.35,63.99,72.99,1016,,,93,1.99,170,3,,,,,100,804,Clouds,overcast clouds,04n
1641693600,2022-01-09 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,72.99,,71.15,74.41,61.99,72.99,1016,,,94,3,111,4,,,,,100,804,Clouds,overcast clouds,04n
1641697200,2022-01-09 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,71.98,,70.16,73.29,60.98,71.98,1016,,,94,3,158,8.01,,,,,100,804,Clouds,overcast clouds,04n
1641700800,2022-01-09 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.1,,65.93,68.02,65.68,71.98,1017,,,96,1.99,153,5.99,7.11,,,,93,502,Rain,heavy intensity rain,10n
1641704400,2022-01-09 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,66.61,,65.14,67.44,65.21,70.99,1017,,,95,3,187,10,20.83,,,,76,503,Rain,very heavy rain,10n
1641708000,2022-01-09 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,69.98,,68.18,71.1,62.98,69.98,1017,,,94,1.99,156,8.99,3.56,,,,48,501,Rain,moderate rain,10n
1641711600,2022-01-09 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,69.98,,68.49,71.15,64.98,69.98,1017,,,95,3,153,11.99,,,,,71,803,Clouds,broken clouds,04n
1641715200,2022-01-09 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,68.99,,67.5,70.05,65.98,68.99,1017,,,95,1.99,156,10,,,,,91,804,Clouds,overcast clouds,04n
1641718800,2022-01-09 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.98,,66.49,68.95,65.98,67.98,1017,,,95,4,296,5.99,,,,,96,804,Clouds,overcast clouds,04n
1641722400,2022-01-09 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.98,,66.49,68.95,66.97,67.98,1017,,,95,3,301,7,,,,,88,804,Clouds,overcast clouds,04n
1641726000,2022-01-09 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.98,,66.49,68.95,66.97,67.98,1017,,,95,1.99,242,4,0.29,,,,100,500,Rain,light rain,10n
1641729600,2022-01-09 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,68.99,,67.5,70.05,65.98,68.99,1019,,,95,1.01,305,7,1.06,,,,91,501,Rain,moderate rain,10n
1641733200,2022-01-09 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.98,,66.49,68.95,65.98,67.98,1019,,,95,3,303,4,1.35,,,,74,501,Rain,moderate rain,10d
1641736800,2022-01-09 14:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,67.98,,66.49,68.95,65.98,67.98,1020,,,95,1.99,280,4,0.77,,,,94,500,Rain,light rain,10d
1641740400,2022-01-09 15:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,68.99,,67.5,70.05,67.98,68.99,1021,,,95,3,268,4,0.23,,,,100,500,Rain,light rain,10d
1641744000,2022-01-09 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,69.98,,68.79,71.19,69.98,69.98,1022,,,96,4,298,5.99,,,,,100,804,Clouds,overcast clouds,04d
1641747600,2022-01-09 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,71.98,,69.53,73.2,71.98,73.98,1022,,,92,1.99,210,3,0.21,,,,100,500,Rain,light rain,10d
1641751200,2022-01-09 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,70.99,,68.54,72.1,70.99,76.98,1022,,,92,1.99,246,5.99,,,,,100,804,Clouds,overcast clouds,04d
1641754800,2022-01-09 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,69.98,,67.23,70.95,69.98,77.99,1022,,,91,3,279,5.99,0.36,,,,100,500,Rain,light rain,10d
1641758400,2022-01-09 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,71.98,,65.12,72.59,71.98,78.98,1021,,,79,1.99,311,7,0.25,,,,100,500,Rain,light rain,10d
1641762000,2022-01-09 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,68.99,,59.59,68.97,68.99,78.98,1022,,,72,3,6,11.01,,,,,100,804,Clouds,overcast clouds,04d
1641765600,2022-01-09 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,63.99,,54.41,63.43,63.99,78.98,1023,,,71,1.99,200,3,,,,,91,804,Clouds,overcast clouds,04d
1641769200,2022-01-09 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,74.53,,64.92,75.07,72.1,76.98,1021,,,72,1.01,135,3,,,,,99,804,Clouds,overcast clouds,04d
1641772800,2022-01-10 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,56.98,,52.2,56.34,56.98,74.98,1026,,,84,4,302,8.01,,,,,98,804,Clouds,overcast clouds,04n
1641776400,2022-01-10 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,51.49,54.32,54.99,70.99,1027,,,88,4,325,13,,,,,99,804,Clouds,overcast clouds,04n
1641780000,2022-01-10 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.98,,50.81,53.26,53.98,71.98,1027,,,89,5.99,88,8.01,0.94,,,,100,500,Rain,light rain,10n
1641783600,2022-01-10 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,49.53,52.12,52.99,68.99,1028,,,88,3,288,11.01,0.65,,,,100,500,Rain,light rain,10n
1641787200,2022-01-10 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,48.61,51.98,52.99,68.99,1028,,,85,4,307,11.01,0.15,,,,100,500,Rain,light rain,10n
1641790800,2022-01-10 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,48.29,51.93,52.99,65.98,1029,,,84,4,285,8.01,0.76,,,,100,500,Rain,light rain,10n
1641794400,2022-01-10 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,47.97,51.89,52.99,63.99,1029,,,83,10,119,15.01,32.77,,,,100,503,Rain,very heavy rain,10n
1641798000,2022-01-10 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,48.29,51.93,52.99,61.99,1029,,,84,7,134,8.99,32.77,,,,100,503,Rain,very heavy rain,10n
1641801600,2022-01-10 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.98,,47.93,50.92,51.98,57.97,1029,,,86,5.99,86,14,,,,,100,804,Clouds,overcast clouds,04n
1641805200,2022-01-10 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.98,,48.85,51.06,51.98,55.98,1029,,,89,5.01,99,15.99,32.77,,,,99,503,Rain,very heavy rain,10n
1641808800,2022-01-10 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,49.23,52.07,52.99,54.99,1030,,,87,4,100,18.01,,,,,100,804,Clouds,overcast clouds,04n
1641812400,2022-01-10 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.98,,47.62,50.88,51.98,53.98,1030,,,85,8.01,125,10,32.77,,,,100,503,Rain,very heavy rain,10n
1641816000,2022-01-10 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,48.97,,41.07,45.95,48.97,52.99,1032,,,74,7,105,15.01,,,,,100,804,Clouds,overcast clouds,04n
1641819600,2022-01-10 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.98,,39.81,44.06,46.98,48.97,1033,,,76,5.99,89,13,,,,,100,804,Clouds,overcast clouds,04d
1641823200,2022-01-10 14:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,45.99,,37.83,43.5,45.99,47.98,1033,,,73,5.01,89,13,32.77,,,,100,503,Rain,very heavy rain,10d
1641826800,2022-01-10 15:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,45.99,,33.71,42.35,45.99,46.98,1035,,,62,7,108,18.01,32.77,,,,100,503,Rain,very heavy rain,10d
1641830400,2022-01-10 16:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.98,,31.32,45.27,45.99,47.98,1035,,,52,5.99,141,18.99,,,,,100,804,Clouds,overcast clouds,04d
1641834000,2022-01-10 17:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,31.73,50.05,47.98,52.99,1035,,,44,5.99,96,14,,,,,100,804,Clouds,overcast clouds,04d
1641837600,2022-01-10 18:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.98,,31.48,53.11,49.98,55.98,1035,,,39,8.99,80,14,,,,,98,804,Clouds,overcast clouds,04d
1641841200,2022-01-10 19:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.97,,32.54,55.26,51.98,57.97,1034,,,38,8.01,122,15.01,,,,,94,804,Clouds,overcast clouds,04d
1641844800,2022-01-10 20:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.97,,31.89,55.2,52.99,57.97,1033,,,37,5.01,98,13,32.77,,,,68,503,Rain,very heavy rain,10d
1641848400,2022-01-10 21:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.97,,31.3,55.17,53.98,57.97,1032,,,36,3,215,13,32.77,,,,17,503,Rain,very heavy rain,10d
1641852000,2022-01-10 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,57.97,,30.69,55.11,54.99,57.97,1032,,,35,4,65,15.99,32.77,,,,2,503,Rain,very heavy rain,10d
1641855600,2022-01-10 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,55.98,,30.33,53.01,54.99,55.98,1033,,,37,1.99,101,13,,,,,25,802,Clouds,scattered clouds,03d
1641859200,2022-01-11 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.98,,30.43,50.95,53.98,53.98,1033,,,40,5.01,110,8.99,,,,,72,803,Clouds,broken clouds,04n
1641862800,2022-01-11 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,51.98,,30.92,48.94,51.98,52.99,1034,,,44,5.99,141,11.01,32.77,,,,30,503,Rain,very heavy rain,10n
1641866400,2022-01-11 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,49.98,,29.32,46.74,49.98,51.98,1034,,,44,8.01,154,14,32.77,,,,16,503,Rain,very heavy rain,10n
1641870000,2022-01-11 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,47.98,,29.57,43.2,47.98,50.99,1035,,,48,11.01,149,15.01,32.77,,,,0,503,Rain,very heavy rain,10n
1641873600,2022-01-11 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.98,,30.49,42.3,46.98,49.98,1035,,,52,10,79,23,,,,,0,800,Clear,sky is clear,01n
1641877200,2022-01-11 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.98,,29.64,41.63,46.98,47.98,1035,,,50,11.99,108,17,,,,,0,800,Clear,sky is clear,01n
1641880800,2022-01-11 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,45.99,,30.09,41.45,45.99,46.98,1035,,,53,8.99,83,17,,,,,0,800,Clear,sky is clear,01n
1641884400,2022-01-11 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,30.4,39.94,43.99,45.99,1035,,,58,7,85,14,32.77,,,,0,503,Rain,very heavy rain,10n
1641888000,2022-01-11 08:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,42.98,,30.65,38.21,42.98,44.98,1034,,,61,8.01,100,14,32.77,,,,0,503,Rain,very heavy rain,10n
1641891600,2022-01-11 09:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,41.99,,29.82,39.61,41.99,43.99,1034,,,61,4,79,13,32.77,,,,1,503,Rain,very heavy rain,10n
1641895200,2022-01-11 10:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,41.99,,30.87,38.8,41.99,43.99,1034,,,64,5.01,155,14,,,,,1,800,Clear,sky is clear,01n
1641898800,2022-01-11 11:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,41.99,,31.21,37,41.99,43.99,1034,,,65,8.01,70,18.01,32.77,,,,0,503,Rain,very heavy rain,10n
1641902400,2022-01-11 12:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,41.99,,30.87,37.54,41.99,43.99,1034,,,64,7,91,18.99,32.77,,,,8,503,Rain,very heavy rain,10n
1641906000,2022-01-11 13:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,41.99,,30.87,35.35,41.99,42.98,1035,,,64,11.99,76,15.99,32.77,,,,2,503,Rain,very heavy rain,10d
